district,fmt,alert_num,source,time_posted,author_text,site,screen_name,profile_url,locations,geodata,rmap_match,content,link
hobbs_nm,new,374621706,,"Thu, Nov 8, 2018 8:15 AM",Gabss,,,/,"Hobbs Board of Ed.,",,,"I have this tenant that sounds exactly like Janice from Friends and literally whines every time I see
her and I'm gonna kill her lmaoo",https://live.socialsentinel.com/next/v/pdf/DQsAAA/4mybi4
flagler_fl,new,374794114,,"Thu, Nov 8, 2018 3:15 PM",Deplorable Kim -,,,/,"FLAGLER-PALM COAST HIGH SCHOOL,",,,"@mattyglesias If happens again put a bullet in a few If ever anyone tried to come through my door i
promise you they all wouldn't go home the same if not at all.. This bunch should be deemed a
terrorist group..",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4n20j8
flagler_fl,new,375927132,,"Sat, Nov 10, 2018 9:01 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,This language will never be used after I kill them all.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4nqary
flagler_fl,new,376313664,,"Sat, Nov 10, 2018 8:58 PM",,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"Having a mental breakdown, anyone want to hang out with me tomorrow",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4nyl0y
hobbs_nm,new,376461487,,"Sun, Nov 11, 2018 12:43 AM",Alizay,,,/,"Hobbs Board of Ed.,",,,Can I be your everything When I’m nothing?,https://live.socialsentinel.com/next/v/pdf/-woAAA/4o1r35
hobbs_nm,new,376488418,,"Sun, Nov 11, 2018 3:33 AM",Alberto,,,/,"B T WASHINGTON ELEMENTARY, BROADMOOR ELEMENTARY, COLLEGE LANE
ELEMENTARY, CORONADO ELEMENTARY, EDISON ELEMENTARY, HEIZER MIDDLE SCHOOL,
HIGHLAND JUNIOR HIGH, HOBBS FRESHMAN HIGH, HOBBS HIGH, HOUSTON JUNIOR HIGH,
JEFFERSON ELEMENTARY, MILLS ELEMENTARY, SANGER ELEMENTARY, SOUTHERN HEIGHTS
ELEMENTARY, STONE ELEMENTARY, TAYLOR ELEMENTARY, WILL ROGERS ELEMENTARY, Hobbs
Board of Ed., Jenkin Nunan Learning Center,",,,"""Someone said me and this friend of mine would make a cute couple I think I need to call the police""",https://live.socialsentinel.com/next/v/pdf/-woAAA/4o2bv8
flagler_fl,new,376531610,,"Sun, Nov 11, 2018 8:48 AM",D,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@scotty171993 @TheKevinWalsh Until his shooting percentages are terrible, that literally doesn't
matter. His ft percentage isn't good though",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4o3970
flagler_fl,new,376905916,,"Sun, Nov 11, 2018 9:07 PM",,,,/,"FLAGLER-PALM COAST HIGH SCHOOL,",,,"In LA I saw Toddy Smith and I ran into oncoming traffic just to intercept his car and when he rolled
down his window I just stood there staring at him until he initiated conversation",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4oba0e
flagler_fl,new,377671653,,"Tue, Nov 13, 2018 7:54 AM",Touché,,,/,"FLAGLER-PALM COAST HIGH SCHOOL,",,,@CityBoiCoop Like why he got a gun out and bruh doin a love song,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4orouv
flagler_fl,new,377687278,,"Tue, Nov 13, 2018 8:41 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,They allowed it to be at Waterbury hospital torture center for me to be sexually harassed.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4os0ww
flagler_fl,new,377687509,,"Tue, Nov 13, 2018 8:42 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"They intentionally cycled garbage in with me to get into my face so I acted real well for them to kill
them all.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4os13b
flagler_fl,new,377735611,,"Tue, Nov 13, 2018 10:30 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,I emailed all who are involved in this crime but they think I am nothing to worry about.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4ot27h
hobbs_nm,new,378184806,,"Wed, Nov 14, 2018 12:58 AM",Alberto,,,/,"B T WASHINGTON ELEMENTARY, BROADMOOR ELEMENTARY, COLLEGE LANE
ELEMENTARY, CORONADO ELEMENTARY, EDISON ELEMENTARY, HEIZER MIDDLE SCHOOL,
HIGHLAND JUNIOR HIGH, HOBBS FRESHMAN HIGH, HOBBS HIGH, HOUSTON JUNIOR HIGH,
JEFFERSON ELEMENTARY, MILLS ELEMENTARY, SANGER ELEMENTARY, SOUTHERN HEIGHTS
ELEMENTARY, STONE ELEMENTARY, TAYLOR ELEMENTARY, WILL ROGERS ELEMENTARY, Hobbs
Board of Ed., Jenkin Nunan Learning Center,",,,If this is real and I can't get it when it comes out I'm gonna kill myself https://t.co/edvprDrlxP,https://live.socialsentinel.com/next/v/pdf/EQsAAA/4p2ot4
flagler_fl,new,378243049,,"Wed, Nov 14, 2018 8:20 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Must be on crack to think I am nothing to worry about.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4p3xqz
flagler_fl,new,378415038,,"Wed, Nov 14, 2018 2:12 PM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"Years of saying illogical things will kill you. Ever hear watch what you say? No. It is listen to what
you say.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4p7mgg
flagler_fl,new,378517300,,"Wed, Nov 14, 2018 5:44 PM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Scar astir plus anger works well to kill you.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4p9td2
flagler_fl,new,378517541,,"Wed, Nov 14, 2018 5:44 PM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Sarcastic plus anger works well to kill you.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4p9tjr
hobbs_nm,new,378672063,,"Wed, Nov 14, 2018 8:31 PM",Nomi,,,/,"HOBBS HIGH, Hobbs Board of Ed.,",,,"Soooo @jaazmyyne is leaving me alone tomorrow not to be dramatic or anything but I really
depend so heavily on my sis that I think I’m going to die",https://live.socialsentinel.com/next/v/pdf/DgsAAA/4pd4s1
flagler_fl,new,379016818,,"Thu, Nov 15, 2018 3:02 PM",Lex,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,@BlakeJ_15 @Barry4797 i’m calling the police,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4pkisk
flagler_fl,new,379881699,,"Sat, Nov 17, 2018 3:42 AM",Todd G. Westervelt,,,/,"FLAGLER-PALM COAST HIGH SCHOOL,",,,"Do I STILL have any Trumpsters following me!?!? Well, here's the real birther story: Trump's great,
great grandmother was a slave who was raped by her master who couldn't keep his damn
orangutan hands off her! Problem solved.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4q3251
flagler_fl,new,380092633,,"Sat, Nov 17, 2018 2:49 PM",Kit Carson,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@doanfilm @DineshDSouza So start shooting these motherfuckers there's anybody get it they're not
Americans they're terrorists jeopardizing the Liberties of Americans",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4q7kwb
flagler_fl,new,380180056,,"Sat, Nov 17, 2018 5:38 PM",Harlo,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,She was raped.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4q9gcq
flagler_fl,new,380421344,,"Sun, Nov 18, 2018 3:07 AM",____________,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Help homegirl out-she needs a spot and you going to jail for murder tonight lol I ain’t snitching tho,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4qemj6
flagler_fl,new,381102887,,"Mon, Nov 19, 2018 12:52 PM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Have you ever heard anyone know death is coming for them?,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4qt8ex
flagler_fl,new,381711219,,"Tue, Nov 20, 2018 2:18 PM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Fuck them. Burn the entire building.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4r69t1
flagler_fl,new,381782386,,"Tue, Nov 20, 2018 4:51 PM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Fuck you need to practice shooting at a hoss pittle fo?,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4r7spw
flagler_fl,new,381831181,,"Tue, Nov 20, 2018 6:45 PM",TylerxCameron,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"I quoted Mean girls to a gay and he didn’t get it, first off if you can’t quote mean girls you don’t get to
have equal rights and you can’t sit with us and I don’t make the rules and I might stab someone
named Caesar tonight to make a point , I’m not trying to be funny I’m upset",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4r8udb
flagler_fl,new,381989976,,"Wed, Nov 21, 2018 12:00 AM",Krista,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"I’m the go-to when someone needs help but when the roles are switched everyone suddenly
disappears",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4rc8wa
flagler_fl,new,382525211,,"Thu, Nov 22, 2018 12:48 AM",Chepe,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,If the neighbors heard me they might call the police,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4rnpvx
flagler_fl,new,382578536,,"Thu, Nov 22, 2018 5:13 AM",manuel frazao,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,@NoahShachtman @DiscordOfSound Shooting un-harmed civilians is not what the US Army does.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4rov16
flagler_fl,new,383066408,,"Fri, Nov 23, 2018 2:19 AM",Janus,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@heartbuttboi @KyroDRX @thenightdoggo @Lao_Shan_Lung @Sunlight_Owl @iceclimorz
@KeaOrSomething @YesThisIsGemFox @AlchemyCorgi @maxthegayboy @Glaceon37926 I think I
deserve some form of compensation for how raped my notifications have been tonight. XD",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4rzbh6
flagler_fl,new,383090027,,"Fri, Nov 23, 2018 5:05 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,Went way to juice will kill you.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4rztp9
flagler_fl,new,383094824,,"Fri, Nov 23, 2018 5:45 AM",manuel frazao,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@acraftyarab @JenniferStBucks @DebbieRexroat @IndKingCountyWA I see that they are calling
Trump an accomplice to murder.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4rzxei
flagler_fl,new,383985255,,"Sat, Nov 24, 2018 9:21 PM",Alice Fuller,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"Welp my head is screwed on straight! I supported it opening weekend! Loved it. Great plot twists,
loved how it was shot...lots of contrasting situations, characters. #Widows #ViolaDavis",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4sj0gp
flagler_fl,new,384186115,,"Sun, Nov 25, 2018 7:57 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,I look so good I want to show you to kill you.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4snbg5
hobbs_nm,new,384484471,,"Sun, Nov 25, 2018 5:45 PM",freedom watchtower,,,/,"B T WASHINGTON ELEMENTARY, BROADMOOR ELEMENTARY, COLLEGE LANE
ELEMENTARY, CORONADO ELEMENTARY, EDISON ELEMENTARY, HEIZER MIDDLE SCHOOL,
HIGHLAND JUNIOR HIGH, HOBBS FRESHMAN HIGH, HOBBS HIGH, HOUSTON JUNIOR HIGH,
JEFFERSON ELEMENTARY, MILLS ELEMENTARY, SANGER ELEMENTARY, SOUTHERN HEIGHTS
ELEMENTARY, STONE ELEMENTARY, TAYLOR ELEMENTARY, WILL ROGERS ELEMENTARY, Hobbs
Board of Ed., Jenkin Nunan Learning Center,",,,"In the state of NM and also armed. Will not hesitate to protect my family and it won’t be tear gas or
pellets fired.",https://live.socialsentinel.com/next/v/pdf/DgsAAA/4stpnt
flagler_fl,new,384522864,,"Sun, Nov 25, 2018 9:03 PM",,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,All they have on the news in Florida is people shooting eachother,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4sujaa
flagler_fl,new,384524481,,"Sun, Nov 25, 2018 9:07 PM",Deplorable Kim -,,,/,"FLAGLER-PALM COAST HIGH SCHOOL,",,,"@davidcicilline Your right that's mexico And these animals are invaders. Shoot to kill would be my
guess If you try and break in to our country Try it at someone's home think you won't leave with a
few bullets in you..",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4sukj7
hobbs_nm,new,384560016,,"Sun, Nov 25, 2018 8:19 PM",Mitszy,,,/,"B T WASHINGTON ELEMENTARY, BROADMOOR ELEMENTARY, COLLEGE LANE
ELEMENTARY, CORONADO ELEMENTARY, EDISON ELEMENTARY, HEIZER MIDDLE SCHOOL,
HIGHLAND JUNIOR HIGH, HOBBS FRESHMAN HIGH, HOBBS HIGH, HOUSTON JUNIOR HIGH,
JEFFERSON ELEMENTARY, MILLS ELEMENTARY, SANGER ELEMENTARY, SOUTHERN HEIGHTS
ELEMENTARY, STONE ELEMENTARY, TAYLOR ELEMENTARY, WILL ROGERS ELEMENTARY, Hobbs
Board of Ed., Jenkin Nunan Learning Center,",,,i always have a mental breakdown when i try to do math.,https://live.socialsentinel.com/next/v/pdf/DgsAAA/4svbya
flagler_fl,new,384571981,,"Sun, Nov 25, 2018 10:44 PM",manuel frazao,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@B52Malmet @johno106 @LunaLuvgood2017 @TrisResists @lfkraus @CJPatruno @TrinityResists
@NatCookResists @wesley_jordan @TheSWPrincess @tizzywoman @Rey_Sistance The USA should
not behave in this manner. It's a horrible feeling when you are exposed to tear gas. I just can't see
attacking little children with such a terrible weapon.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4svl6n
flagler_fl,new,384663090,,"Mon, Nov 26, 2018 4:35 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,You so lucky I dint kill you on that day.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4sxjhg
flagler_fl,new,385257503,,"Tue, Nov 27, 2018 1:45 AM",Korina (Kawaii),,,/,"MATANZAS HIGH SCHOOL,",,,I swear on my life I am so drained and exhausted and mad literally all the time.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4taa4x
flagler_fl,new,385473117,,"Tue, Nov 27, 2018 12:20 PM",Kit Carson,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@RepBarbaraLee @UN You are a traitor you will go down with their ship I will personally make
connections that will take you out of your position you just started something to your own demise
go to Tijuana woman when should learn something shut off your water and electricity",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4tewi7
flagler_fl,new,385864475,,"Tue, Nov 27, 2018 11:01 PM",Kit Carson,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,@THEHermanCain When's this ugly old bitch going to die Karma's got to be hitting her pretty quick,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4tnah9
flagler_fl,new,385907111,,"Wed, Nov 28, 2018 12:32 AM",The405toThe101,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"@RWPUSA @politico And people wonder why all this tear gas and guns at our other southern
border. Racism alive and well in America.",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4to7dl
flagler_fl,new,385919778,,"Wed, Nov 28, 2018 1:09 AM",Jesse,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,@WESH Now he’s about to get his fatal beating,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4toh5g
flagler_fl,new,386051105,,"Wed, Nov 28, 2018 9:29 AM",gennaddi shvartsbeyn,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,El Bar shooter.,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4trahf
flagler_fl,new,386604702,,"Thu, Nov 29, 2018 2:14 AM","Cat Face the Terrible, Feared from Coast to Coast",,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,"really it's better to wait and see if they can manage to make it to age 30 without shooting up a grade
school or something",https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4u35n4
hobbs_nm,new,386909618,,"Thu, Nov 29, 2018 1:12 PM",Tay,,,/,"B T WASHINGTON ELEMENTARY, BROADMOOR ELEMENTARY, COLLEGE LANE
ELEMENTARY, CORONADO ELEMENTARY, EDISON ELEMENTARY, HEIZER MIDDLE SCHOOL,
HIGHLAND JUNIOR HIGH, HOBBS FRESHMAN HIGH, HOBBS HIGH, HOUSTON JUNIOR HIGH,
JEFFERSON ELEMENTARY, MILLS ELEMENTARY, SANGER ELEMENTARY, SOUTHERN HEIGHTS
ELEMENTARY, STONE ELEMENTARY, TAYLOR ELEMENTARY, WILL ROGERS ELEMENTARY, Hobbs
Board of Ed., Jenkin Nunan Learning Center,",,,"having a mental breakdown today. or maybe i’m disassociating? honestly i can’t tell, but either way
i’m feeling real bad rn  so send good vibes or pray for me or whatever you’re about. thanks friendos",https://live.socialsentinel.com/next/v/pdf/DgsAAA/4u9ox0
flagler_fl,new,386934750,,"Thu, Nov 29, 2018 3:57 PM",Ryan,,,/,"BUDDY TAYLOR MIDDLE SCHOOL, FLAGLER COUNTY ADULT SCHOOL, FLAGLER-PALM
COAST HIGH SCHOOL, IMAGINE SCHOOL AT TOWN CENTER, INDIAN TRAILS MIDDLE SCHOOL,
LEWIS E. WADSWORTH ELEMENTARY, Matanzas High II, Palm Coast High III,",,,@ExtaticBT xdchill a shooter dude what u mena,https://live.socialsentinel.com/next/v/pdf/Mg4AAA/4ua8b4
